rosbagTimestamp,iTOW,version,numSvs,reserved0,sv,-,gnssId,svId,cno,elev,azim,prRes,flags
1605085054821442257,291472800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085056819454964,291474800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085058819542829,291476800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085060820794579,291478800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085062819663996,291480800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085064819569776,291482800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085066818782043,291484800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085068821839473,291486800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085070821197564,291488800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085072820025023,291490800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085074821678722,291492800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085076820034238,291494800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085078819918123,291496800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085080820219067,291498800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085082821542582,291500800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085084820634038,291502800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085086819944888,291504800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085088819670078,291506800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085090820825043,291508800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085092820674552,291510800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085094821217892,291512800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085096819873881,291514800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085098821055339,291516800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085100822144826,291518800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085102820661483,291520800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085104820024324,291522800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085106820983919,291524800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085108821015534,291526800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085110819820703,291528800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085112821450222,291530800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085114820034554,291532800,1,2,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085116819259980,291534800,1,2,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,30,-91,0,0,6423
1605085118820579638,291536800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085120821018420,291538800,1,3,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,31,-91,0,0,6423,6,255,0,-91,0,0,1
1605085122819246552,291540800,1,3,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423,6,255,0,-91,0,0,1
1605085124819250863,291542800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085126819243238,291544800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085128819204507,291546800,1,2,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085130819221647,291548800,1,2,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085132818967424,291550800,1,2,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085134819473433,291552800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085136819423242,291554800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085138820701321,291556800,1,2,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085140819108615,291558800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085142820399269,291560800,1,2,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,31,-91,0,0,6423
1605085144818773376,291562800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085146820512545,291564800,1,2,"[0, 0]",,0,31,29,-91,0,0,6423,6,17,32,-91,0,0,6423
1605085148819302304,291566800,1,2,"[0, 0]",,0,31,28,-91,0,0,6423,6,17,31,-91,0,0,6423
